angDist,_RAJ2000,_DEJ2000,Source,Cluster,RAdeg,DEdeg,Gmag,plx,e_plx,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.000200,129.6155642,19.7654644,664292322407994624,Praesepe,129.6154,19.76541,15.203,5.419,0.058,Simbad,129.61556,19.76546,129.6155642590685,19.7654643965727,0.005,0.003,90,664292322407994624,129.61539892304,0.1496,19.76541175087,0.0897,5.0985,0.2314,-36.138,0.311,-12.227,0.175,0,1.56310e+04,1.89571e+01,15.203400,3.81267e+03,1.73479e+01,16.398315,1.82597e+04,4.03475e+01,14.108184,2.290132,,,0,3485.00,1.1820,0.5680,0.65,0.057
0.000586,130.4167153,20.6722003,664464808293984000,Praesepe,130.41655,20.67214,9.523,5.36,0.042,Simbad,130.41672,20.6722,130.4167152388904,20.6722001477337,0.002,0.001,90,664464808293984000,130.41655004511,0.0643,20.67214122287,0.0379,5.1829,0.0763,-35.897,0.128,-13.686,0.071,0,2.92566e+06,6.25688e+02,9.522808,1.73205e+06,1.09412e+03,9.754986,1.71531e+06,9.51802e+02,9.176066,0.578919,35.00,0.52,7,6527.93,0.6550,0.3302,1.60,4.213
0.000472,129.5592739,19.7898472,664293387559886464,Praesepe,129.55911,19.78979,14.042,5.322,0.031,Simbad,129.55927,19.78985,129.5592738083813,19.7898471012403,0.001,0.001,90,664293387559886464,129.55911261728,0.0410,19.78978901406,0.0256,5.3340,0.0672,-35.227,0.089,-13.491,0.050,0,4.55748e+04,1.72755e+01,14.041554,1.37089e+04,3.87491e+01,15.008885,4.76318e+04,8.02289e+01,13.067177,1.941709,,,0,3826.00,1.2697,0.6120,0.78,0.119
0.000382,129.7664303,20.5673158,664495457180572288,Praesepe,129.76626,20.56725,15.943,5.576,0.031,Simbad,129.76643,20.56732,129.7664302097730,20.5673158643761,0.003,0.001,90,664495457180572288,129.76625810348,0.0741,20.56725444133,0.0477,5.7530,0.1173,-37.425,0.164,-14.266,0.086,0,7.91207e+03,6.55321e+00,15.942640,1.56026e+03,1.67234e+01,17.368393,1.00117e+04,2.19206e+01,14.760646,2.607747,,,0,3666.78,0.6470,0.3563,,
0.000248,129.560485,19.8763786,664297991764819968,Praesepe,129.56034,19.87633,16.653,4.597,0.049,Simbad,129.56048,19.87638,129.5604849610569,19.8763786582724,0.003,0.002,90,664297991764819968,129.56034230990,0.1018,19.87633182923,0.0602,4.9564,0.1699,-31.158,0.219,-10.876,0.121,0,4.11199e+03,3.46244e+00,16.653236,9.05542e+02,1.33597e+01,17.959118,5.12000e+03,2.59285e+01,15.488745,2.470373,,,0,3480.30,0.0383,0.0233,,
0.000288,129.5336828,20.4395392,664401960036152960,Praesepe,129.53352,20.43948,11.519,5.392,0.016,Simbad,129.53368,20.43954,129.5336827147269,20.4395391968151,0.002,0.001,90,664401960036152960,129.53351784023,0.0507,20.43948122102,0.0322,5.3520,0.0761,-35.883,0.116,-13.465,0.065,0,4.65257e+05,3.21458e+02,11.519134,2.34055e+05,4.14109e+02,11.928095,3.26214e+05,3.32809e+02,10.978165,0.949930,33.41,0.89,8,5357.37,0.0315,0.0293,0.95,0.667
0.000295,130.5215869,20.9657119,664487623160237184,Praesepe,130.52142,20.96565,15.001,5.299,0.019,Simbad,130.52159,20.96571,130.5215868127661,20.9657119086098,0.002,0.001,90,664487623160237184,130.52142065669,0.0481,20.96565434323,0.0258,5.2662,0.0615,-36.036,0.097,-13.370,0.051,0,1.88427e+04,6.41554e+00,15.000509,4.24021e+03,9.79737e+00,16.282920,2.26288e+04,3.41706e+01,13.875268,2.407653,,,0,3417.00,,,0.74,0.068
0.000251,129.0067156,19.9587189,664356502102864512,Praesepe,129.00655,19.95866,18.627,5.514,0.026,Simbad,129.00672,19.95872,129.0067156074028,19.9587189694179,0.008,0.005,90,664356502102864512,129.00655027566,0.2683,19.95866034795,0.1985,5.1925,0.3784,-36.093,0.534,-13.615,0.350,0,6.67941e+02,2.00599e+00,18.626520,1.55305e+02,2.34231e+01,19.873423,1.05235e+03,2.14001e+01,17.206524,2.666899,,,0,,,,,
0.000612,129.1757258,20.2730442,664380695654828416,Praesepe,129.17556,20.27299,17.509,5.566,0.032,Simbad,129.17573,20.27304,129.1757259643553,20.2730442715345,0.005,0.003,90,664380695654828416,129.17555716081,0.1471,20.27298622920,0.0880,5.3784,0.2273,-36.777,0.313,-13.481,0.173,0,1.86952e+03,2.69556e+00,17.509039,2.91642e+02,7.30038e+00,19.189264,2.61089e+03,1.29491e+01,16.219948,2.969317,,,0,,,,,
0.000300,129.1715933,20.2777625,664380695654828160,Praesepe,129.17143,20.2777,17.0,5.373,0.014,Simbad,129.17159,20.27776,129.1715932960269,20.2777624168346,0.004,0.002,90,664380695654828160,129.17143133541,0.1205,20.27770310464,0.0692,5.3028,0.1852,-35.285,0.253,-13.776,0.138,0,2.98809e+03,3.76816e+00,16.999880,5.24332e+02,8.72115e+00,18.552374,3.99879e+03,2.19807e+01,15.757097,2.795277,,,0,3922.66,,,,
0.000428,129.0726783,20.3415058,664385059341602560,Praesepe,129.07252,20.34145,7.442,5.263,0.035,Simbad,129.07268,20.34151,129.0726782339572,20.3415056984855,0.002,0.001,90,664385059341602560,129.07251985257,0.0684,20.34144780060,0.0371,5.3438,0.0774,-34.491,0.123,-13.447,0.076,0,1.98837e+07,7.46096e+03,7.442123,1.35673e+07,2.07797e+04,7.520154,9.25010e+06,1.45842e+04,7.346554,0.173600,,,0,8461.00,0.4050,0.1880,,
0.000263,129.0798117,19.8985672,664353860699329920,Praesepe,129.07965,19.89852,16.287,5.334,0.101,Simbad,129.07981,19.89857,129.0798117368234,19.8985672643008,0.003,0.002,90,664353860699329920,129.07964941494,0.0971,19.89851556996,0.0579,5.0652,0.1256,-35.450,0.180,-12.006,0.113,0,5.76009e+03,7.50587e+00,16.287292,1.12241e+03,1.63228e+01,17.726011,7.39156e+03,1.90899e+01,15.090079,2.635932,,,0,3522.67,0.6873,0.3810,,
0.000449,129.7311439,19.8425861,664316546023530368,Praesepe,129.73098,19.84253,17.5,5.293,0.015,Simbad,129.73114,19.84259,129.7311440165836,19.8425860403543,0.005,0.003,90,664316546023530368,129.73098312004,0.1574,19.84252930375,0.0932,5.1822,0.2337,-35.151,0.319,-13.178,0.189,0,1.88530e+03,2.49657e+00,17.499914,3.00862e+02,1.15270e+01,19.155472,2.64802e+03,1.31724e+01,16.204617,2.950855,,,0,,,,,
0.000449,129.1454611,20.2751956,664380867453522432,Praesepe,129.1453,20.27513,15.749,5.435,0.041,Simbad,129.14546,20.2752,129.1454611969026,20.2751955144805,0.002,0.001,90,664380867453522432,129.14529775202,0.0623,20.27513385360,0.0370,5.4297,0.0841,-35.609,0.124,-14.321,0.078,0,9.45929e+03,6.66026e+00,15.748719,2.03906e+03,1.61808e+01,17.077814,1.16235e+04,2.34358e+01,14.598577,2.479238,,,0,3620.50,,,,
0.000534,129.6234725,19.8624811,664297064051880832,Praesepe,129.62331,19.86243,13.526,5.345,0.061,Simbad,129.62347,19.86248,129.6234723665519,19.8624810210582,0.001,0.001,90,664297064051880832,129.62330860986,0.0303,19.86242789178,0.0213,5.2382,0.0631,-35.771,0.089,-12.340,0.040,0,7.32833e+04,2.84924e+01,13.525853,2.71867e+04,5.94152e+01,14.265497,6.68694e+04,1.04447e+02,12.698852,1.566646,37.17,2.29,5,4281.88,0.5005,0.2580,0.70,0.149
0.000504,129.0184569,19.9202847,664353379662996224,Praesepe,129.01829,19.92023,14.089,5.444,0.051,Simbad,129.01846,19.92028,129.0184570414067,19.9202847442832,0.002,0.001,90,664353379662996224,129.01829419744,0.0386,19.92022500861,0.0259,5.3209,0.0727,-35.559,0.098,-13.874,0.048,0,4.36228e+04,1.46699e+01,14.089082,1.43769e+04,3.99978e+01,14.957226,4.40606e+04,7.44943e+01,13.151795,1.805430,,,0,3952.25,,,0.69,0.105
0.000621,129.8606225,20.8623919,664509437297849856,Praesepe,129.86046,20.86233,18.257,5.335,0.108,Simbad,129.86062,20.86239,129.8606226109614,20.8623920379763,0.008,0.006,90,664509437297849856,129.86046036597,0.2564,20.86232734798,0.1708,5.4134,0.2851,-35.212,0.509,-15.025,0.396,0,9.39036e+02,2.08277e+00,18.256660,1.37510e+02,9.90983e+00,20.005556,1.38723e+03,9.65068e+00,16.906546,3.099011,,,0,,,,,
0.000132,129.3550228,20.3555281,664394439550157312,Praesepe,129.35486,20.35547,14.815,5.336,0.021,Simbad,129.35502,20.35553,129.3550228292632,20.3555280756802,0.002,0.001,90,664394439550157312,129.35486117802,0.0445,20.35546855273,0.0262,5.3270,0.0757,-35.200,0.104,-13.825,0.052,0,2.23577e+04,8.92939e+00,14.814798,6.15722e+03,2.97688e+01,15.877926,2.45614e+04,4.72942e+01,13.786287,2.091639,,,0,3620.67,0.6440,0.2880,0.66,0.067
0.000339,129.0476119,19.8778567,664352245791631488,Praesepe,129.04745,19.8778,14.799,5.429,0.007,Simbad,129.04761,19.87786,129.0476118487099,19.8778567808325,0.001,0.001,90,664352245791631488,129.04744807140,0.0444,19.87779893544,0.0290,5.4184,0.0555,-35.772,0.082,-13.435,0.052,0,2.26800e+04,8.79403e+00,14.799256,6.49569e+03,2.47330e+01,15.819825,2.43130e+04,4.78449e+01,13.797323,2.022502,,,0,3687.00,0.4580,0.2432,0.61,0.063
0.000274,130.3085447,20.7415917,664477968073854720,Praesepe,130.30838,20.74153,16.043,5.444,0.04,Simbad,130.30854,20.74159,130.3085447166528,20.7415916255147,0.002,0.002,90,664477968073854720,130.30837654065,0.0815,20.74152940920,0.0490,5.4748,0.1083,-36.529,0.161,-14.450,0.099,0,7.21380e+03,5.00272e+00,16.042955,1.20573e+03,1.56675e+01,17.648266,9.72709e+03,2.17961e+01,14.791963,2.856303,,,0,3613.77,,,,
0.000521,129.1391,19.9151081,664353757620108544,Praesepe,129.13894,19.91505,15.448,5.382,0.068,Simbad,129.1391,19.91511,129.1391000445956,19.9151079613538,0.001,0.001,90,664353757620108544,129.13893955088,0.0528,19.91504614503,0.0286,5.3987,0.0625,-35.047,0.093,-14.357,0.060,0,1.24730e+04,9.76973e+00,15.448435,3.03035e+03,1.40556e+01,16.647657,1.46190e+04,3.10596e+01,14.349624,2.298034,,,0,3488.00,0.1060,0.0887,0.55,0.040
0.000271,130.0055917,20.3729269,664441615470632064,Praesepe,130.00543,20.37287,18.357,5.152,0.022,Simbad,130.00559,20.37293,130.0055916663397,20.3729269684637,0.006,0.004,90,664441615470632064,130.00543203627,0.2005,20.37287233710,0.1329,5.2346,0.2392,-34.756,0.396,-12.689,0.288,0,8.55921e+02,1.71766e+00,18.357283,1.37208e+02,6.00666e+00,20.007938,1.27969e+03,1.34880e+01,16.994156,3.013783,,,0,,,,,
0.000283,129.504755,19.9786136,664310601788795392,Praesepe,129.50459,19.97856,16.901,5.257,0.034,Simbad,129.50475,19.97861,129.5047550559864,19.9786135415985,0.004,0.002,90,664310601788795392,129.50459331333,0.1386,19.97855945179,0.0816,5.4554,0.2018,-35.305,0.273,-12.563,0.159,0,3.27290e+03,3.51748e+00,16.901033,4.95937e+02,1.06983e+01,18.612822,4.59405e+03,1.16248e+01,15.606430,3.006392,,,0,4305.75,,,,
0.000574,129.4196114,19.5184192,664281494793527936,Praesepe,129.41945,19.51836,8.196,5.312,0.007,Simbad,129.41961,19.51842,129.4196112484193,19.5184191295189,0.002,0.001,90,664281494793527936,129.41945034521,0.0578,19.51836412605,0.0385,5.2883,0.0932,-35.224,0.138,-12.775,0.075,0,9.93315e+06,6.47081e+03,8.195648,6.44150e+06,6.92952e+03,8.328921,5.05184e+06,6.90720e+03,8.003296,0.325625,,,0,7522.00,0.6967,0.3485,2.21,14.032
0.000484,129.0933722,20.1186028,664365852247875840,Praesepe,129.09321,20.11855,17.401,5.304,0.022,Simbad,129.09337,20.1186,129.0933721103794,20.1186026950295,0.004,0.003,90,664365852247875840,129.09321280215,0.1326,20.11854501275,0.0816,5.1544,0.1799,-34.743,0.262,-13.397,0.171,0,2.06555e+03,2.67219e+00,17.400774,3.67648e+02,1.61180e+01,18.937809,2.83702e+03,1.00238e+01,16.129765,2.808044,,,0,,,,,
0.000393,129.1742408,20.4110978,664409175581692288,Praesepe,129.17408,20.41104,12.595,5.226,0.017,Simbad,129.17424,20.4111,129.1742409116888,20.4110978313767,0.002,0.001,90,664409175581692288,129.17408286240,0.0787,20.41104111895,0.0445,5.1536,0.0841,-34.403,0.138,-13.172,0.090,0,1.72727e+05,8.06810e+01,12.594963,7.70074e+04,2.07132e+02,13.135057,1.35652e+05,3.03387e+02,11.930854,1.204204,34.98,1.28,5,4955.41,,,0.73,0.286
0.000483,129.0358036,19.95705,664354994570694400,Praesepe,129.03564,19.95699,17.314,5.583,0.059,Simbad,129.0358,19.95705,129.0358035239686,19.9570498863146,0.005,0.003,90,664354994570694400,129.03563657450,0.1663,19.95699228917,0.1207,5.0041,0.2336,-36.447,0.336,-13.377,0.207,0,2.23724e+03,2.87353e+00,17.314087,3.31441e+02,1.03316e+01,19.050371,3.25706e+03,1.95591e+01,15.979857,3.070515,,,0,,,,,
0.000390,129.4433842,19.5992975,664283522018090496,Praesepe,129.44322,19.59924,12.092,5.454,0.054,Simbad,129.44338,19.5993,129.4433842923539,19.5992974354150,0.001,0.001,90,664283522018090496,129.44321805370,0.0473,19.59924357440,0.0292,5.4986,0.0653,-36.373,0.095,-12.510,0.060,0,2.74420e+05,1.40454e+02,12.092326,1.29096e+05,2.91885e+02,12.574104,2.05889e+05,2.79291e+02,11.477835,1.096270,34.63,1.70,8,5427.13,0.0143,0.0098,0.69,0.369
0.000700,129.0849664,20.1167508,664365852247876864,Praesepe,129.0848,20.11669,16.66,5.359,0.073,Simbad,129.08497,20.11675,129.0849664993860,20.1167509704312,0.003,0.003,90,664365852247876864,129.08480481865,0.1052,20.11669439690,0.0819,5.0308,0.1278,-35.261,0.217,-13.140,0.184,0,4.08460e+03,6.07337e+00,16.660490,7.75261e+02,1.47510e+01,18.127768,5.38359e+03,2.25574e+01,15.434239,2.693528,,,0,3564.33,,,,
0.000442,130.0704144,20.7117231,664456733755404928,Praesepe,130.07025,20.71167,16.821,5.235,0.028,Simbad,130.07041,20.71172,130.0704143221345,20.7117230010152,0.003,0.002,90,664456733755404928,130.07025169749,0.0963,20.71166684768,0.0581,5.2917,0.1187,-35.330,0.188,-13.042,0.129,0,3.52403e+03,6.36636e+00,16.820768,6.19614e+02,1.02251e+01,18.371086,4.69590e+03,2.41955e+01,15.582623,2.788464,,,0,4038.51,0.4780,0.2353,,
0.000147,129.3426111,20.1770106,664387808120781440,Praesepe,129.34245,20.17695,11.254,5.348,0.025,Simbad,129.34261,20.17701,129.3426110763227,20.1770106342857,0.002,0.001,90,664387808120781440,129.34244927174,0.0587,20.17695348910,0.0367,5.2255,0.0937,-35.274,0.133,-13.272,0.068,0,5.94205e+05,7.73307e+02,11.253525,3.10352e+05,1.03199e+03,11.621753,4.00363e+05,9.81595e+02,10.755785,0.865968,36.28,0.94,9,5597.08,0.1077,0.0463,0.99,0.871
0.000357,129.5315889,19.9878672,664334035130360192,Praesepe,129.53143,19.98781,11.85,5.325,0.014,Simbad,129.53159,19.98787,129.5315888583886,19.9878671088755,0.011,0.007,90,664334035130360192,129.53142587445,0.3845,19.98781070363,0.2384,5.5704,0.5343,-35.574,0.700,-13.101,0.456,0,3.42970e+05,2.39615e+02,11.850225,1.61136e+05,4.41732e+02,12.333405,2.59342e+05,4.90803e+02,11.227237,1.106168,37.64,1.21,7,4993.90,0.2640,0.1433,0.93,0.483
0.000289,129.5056583,20.5415219,664403506224429184,Praesepe,129.50549,20.54147,18.207,5.576,0.076,Simbad,129.50566,20.54152,129.5056582214346,20.5415218681774,0.007,0.004,90,664403506224429184,129.50548744697,0.2107,20.54146609345,0.1413,5.0243,0.2847,-37.142,0.425,-12.954,0.269,0,9.83146e+02,1.88973e+00,18.206820,1.37674e+02,1.37147e+01,20.004261,1.48788e+03,1.11396e+01,16.830498,3.173763,,,0,,,,,
0.000360,129.4670361,19.9871831,664311392062657920,Praesepe,129.46687,19.98713,11.097,5.516,0.067,Simbad,129.46704,19.98718,129.4670362035435,19.9871830771637,0.002,0.001,90,664311392062657920,129.46686941159,0.0711,19.98712654210,0.0444,5.2491,0.0843,-36.406,0.134,-13.131,0.084,0,6.86556e+05,7.09616e+02,11.096676,3.61101e+05,6.36638e+02,11.457315,4.57151e+05,5.83598e+02,10.611772,0.845544,33.99,0.62,8,5751.18,0.0877,0.0470,1.00,0.986
0.000369,129.4576572,20.7946575,664516107383262208,Praesepe,129.45749,20.7946,17.932,5.548,0.043,Simbad,129.45766,20.79466,129.4576572539411,20.7946575892120,0.005,0.003,90,664516107383262208,129.45748926246,0.1569,20.79459635297,0.1115,5.1690,0.1986,-36.476,0.306,-14.223,0.222,0,1.26599e+03,1.98109e+00,17.932285,1.83427e+02,8.43677e+00,19.692728,1.83025e+03,1.33603e+01,16.605646,3.087082,,,0,,,,,
0.000177,129.9693311,20.5128839,664446666352164224,Praesepe,129.96917,20.51283,16.243,5.094,0.054,Simbad,129.96933,20.51288,129.9693311205614,20.5128839453766,0.003,0.001,90,664446666352164224,129.96917333554,0.0835,20.51282790939,0.0464,5.3332,0.1071,-34.323,0.162,-13.015,0.095,0,6.00076e+03,6.17689e+00,16.242851,1.14512e+03,1.65472e+01,17.704262,7.77414e+03,2.28134e+01,15.035289,2.668973,,,0,3602.73,0.7560,0.4135,,
0.000295,129.7126336,19.8505508,664316614743007360,Praesepe,129.71247,19.85049,16.157,5.553,0.033,Simbad,129.71263,19.85055,129.7126335133051,19.8505507918902,0.003,0.002,90,664316614743007360,129.71246504871,0.0826,19.85048978989,0.0502,5.5215,0.1282,-36.802,0.180,-14.168,0.099,0,6.49607e+03,5.68830e+00,16.156738,1.15925e+03,9.13603e+00,17.690945,8.52552e+03,2.14072e+01,14.935118,2.755827,,,0,4133.69,1.2170,0.6420,,
0.000418,129.1905044,20.1239481,664366779961036288,Praesepe,129.19035,20.12389,11.476,5.28,0.105,Simbad,129.1905,20.12395,129.1905043794717,20.1239479856006,0.001,0.001,90,664366779961036288,129.19034668486,0.0465,20.12389007402,0.0291,5.4884,0.0631,-34.390,0.093,-13.450,0.064,0,4.84219e+05,5.15933e+02,11.475761,2.45978e+05,5.06457e+02,11.874149,3.36432e+05,3.93910e+02,10.944676,0.929473,34.10,0.75,6,5405.50,0.0450,0.0240,0.92,0.656
0.000245,129.2684192,20.1036236,664363584505245824,Praesepe,129.26826,20.10356,15.622,5.312,0.042,Simbad,129.26842,20.10362,129.2684191277160,20.1036235939016,0.003,0.002,90,664363584505245824,129.26825941965,0.0802,20.10356377176,0.0497,5.2892,0.1101,-34.833,0.164,-13.894,0.100,0,1.06331e+04,1.24727e+01,15.621715,2.85476e+03,8.93167e+01,16.712465,1.31762e+04,6.63572e+01,14.462447,2.250018,,,0,3592.50,,,,
0.806835,129.2684192,20.1036236,664363584505245824,Praesepe,129.26826,20.10356,15.622,5.312,0.042,Simbad,129.26842,20.10362,129.2686435223421,20.1035470842189,0.007,0.006,90,664363584503318784,129.26863850177,0.2625,20.10354233852,0.3127,1.3137,0.3796,-1.095,0.459,-1.102,0.388,0,1.57602e+03,4.74624e+00,17.694460,,,,,,,,,,0,,,,,
0.000462,129.76339,20.0437706,664323761568567808,Praesepe,129.76322,20.04371,13.841,5.539,0.07,Simbad,129.76339,20.04377,129.7633901295205,20.0437706408897,0.001,0.001,90,664323761568567808,129.76321711145,0.0357,20.04371058333,0.0254,5.4986,0.0348,-37.751,0.067,-13.949,0.049,0,5.47971e+04,2.30285e+01,13.841472,1.88472e+04,3.37410e+01,14.663270,5.24542e+04,4.69870e+01,12.962468,1.700802,,,0,4296.73,0.4060,0.1980,0.57,0.101
0.000146,129.6909206,20.9166669,664523834028259200,Praesepe,129.69075,20.9166,18.818,5.656,0.023,Simbad,129.69092,20.91667,129.6909205660562,20.9166668746298,0.009,0.007,90,664523834028259200,129.69074773202,0.2885,20.91660297698,0.2017,5.5278,0.3816,-37.497,0.569,-14.841,0.433,0,5.60075e+02,2.26422e+00,18.817750,1.51170e+02,3.89758e+01,19.902721,8.70814e+02,1.06337e+01,17.412106,2.490616,,,0,,,,,
0.000460,129.8105389,20.0219858,664320497393421952,Praesepe,129.81037,20.02193,15.067,5.405,0.073,Simbad,129.81054,20.02199,129.8105387830480,20.0219857347722,0.001,0.001,90,664320497393421952,129.81037107780,0.0364,20.02192754284,0.0238,5.3185,0.0469,-36.597,0.073,-13.516,0.047,0,1.77287e+04,1.29495e+01,15.066672,4.63838e+03,1.95098e+01,16.185472,2.00178e+04,3.79911e+01,14.008378,2.177095,,,0,3676.66,0.4350,0.2335,0.56,0.051
0.000304,129.1875714,20.1460583,664367020479085568,Praesepe,129.18741,20.146,17.761,5.25,0.01,Simbad,129.18757,20.14606,129.1875713101797,20.1460582981807,0.006,0.004,90,664367020479085568,129.18741212476,0.1812,20.14600134429,0.1193,5.3533,0.2457,-34.710,0.364,-13.228,0.266,0,1.48196e+03,2.30862e+00,17.761276,2.54076e+02,1.03478e+01,19.338978,2.11837e+03,1.60337e+01,16.446917,2.892061,,,0,,,,,
0.000067,129.1179339,20.2285928,664380111539399552,Praesepe,129.11777,20.22854,12.357,5.313,0.021,Simbad,129.11793,20.22859,129.1179339194914,20.2285928031411,0.001,0.001,90,664380111539399552,129.11777266220,0.0459,20.22853611922,0.0281,5.2844,0.0604,-35.143,0.094,-13.165,0.058,0,2.15137e+05,9.33138e+01,12.356578,9.87774e+04,2.20470e+02,12.864744,1.65412e+05,2.08563e+02,11.715506,1.149239,34.23,0.87,6,4944.17,0.0905,0.0573,0.79,0.340
0.000482,129.9239372,20.0282047,664325857512593920,Praesepe,129.92378,20.02815,14.973,5.192,0.02,Simbad,129.92394,20.0282,129.9239371400204,20.0282048214348,0.002,0.001,90,664325857512593920,129.92377790684,0.0430,20.02814980570,0.0307,5.1296,0.0738,-34.747,0.103,-12.778,0.059,0,1.93249e+04,8.89174e+00,14.973074,5.32817e+03,1.84995e+01,16.034943,2.12041e+04,3.97220e+01,13.945872,2.089070,,,0,3669.25,0.4460,0.2290,0.61,0.061
0.000358,129.4550364,20.785235,664516000007445632,Praesepe,129.45486,20.78517,18.869,5.629,0.01,Simbad,129.45504,20.78523,129.4550364414905,20.7852349083003,0.009,0.007,90,664516000007445632,129.45486439167,0.3069,20.78517173774,0.2310,5.7271,0.3800,-37.359,0.591,-14.672,0.457,0,5.34286e+02,1.52320e+00,18.868930,7.48108e+01,8.80165e+00,20.666477,8.44124e+02,9.98152e+00,17.445906,3.220572,,,0,,,,,
0.000442,130.1954886,20.4747733,664436770747502208,Praesepe,130.19532,20.47471,15.166,5.401,0.082,Simbad,130.19549,20.47477,130.1954887057251,20.4747732273546,0.005,0.003,90,664436770747502208,130.19532134511,0.1624,20.47471468837,0.0853,4.9557,0.1843,-36.415,0.302,-13.596,0.195,0,1.61802e+04,1.14662e+01,15.165906,3.95122e+03,2.00021e+01,16.359562,1.92714e+04,6.44750e+01,14.049640,2.309922,,,0,3473.25,1.6720,0.8280,0.69,0.063
0.000371,131.1065036,22.5997606,665309233224172800,Praesepe,131.10633,22.59969,16.776,5.439,0.036,Simbad,131.1065,22.59976,131.1065036606498,22.5997606863565,0.003,0.002,90,665309233224172800,131.10633046756,0.0969,22.59969452896,0.0479,5.5421,0.1067,-37.137,0.178,-15.366,0.105,0,3.67233e+03,3.95689e+00,16.776010,6.31146e+02,1.03727e+01,18.351065,4.89438e+03,1.32601e+01,15.537676,2.813389,,,0,3915.08,0.4588,0.2655,,
0.000383,130.2448156,22.4805511,665248446550953728,Praesepe,130.24465,22.48048,19.221,5.362,0.046,Simbad,130.24482,22.48055,130.2448156839268,22.4805510270020,0.010,0.006,90,665248446550953728,130.24464771833,0.3374,22.48048427059,0.1862,5.5447,0.4256,-36.047,0.628,-15.505,0.368,0,3.86418e+02,1.18788e+00,19.220724,6.89537e+01,7.69649e+00,20.754995,6.18725e+02,1.50137e+01,17.783176,2.971819,,,0,,,,,
0.000442,127.9185544,21.2734644,665440934101454720,Praesepe,127.91839,21.2734,17.59,5.687,0.058,Simbad,127.91855,21.27346,127.9185544986314,21.2734644812296,0.004,0.003,90,665440934101454720,127.91838743546,0.1285,21.27339964234,0.0793,5.2217,0.1731,-36.158,0.262,-15.059,0.166,0,1.73540e+03,2.04544e+00,17.589865,2.62887e+02,6.62198e+00,19.301966,2.43316e+03,8.29657e+00,16.296495,3.005470,,,0,,,,,
0.000251,128.7289267,21.6484939,665555175934680320,Praesepe,128.72877,21.64844,17.279,5.275,0.043,Simbad,128.72893,21.64849,128.7289267749414,21.6484939034108,0.004,0.003,90,665555175934680320,128.72876712301,0.1258,21.64843513216,0.0819,5.0126,0.1874,-34.465,0.270,-13.650,0.169,0,2.30972e+03,2.97855e+00,17.279469,3.63880e+02,7.90367e+00,18.948994,3.17943e+03,1.14676e+01,16.006046,2.942947,,,0,,,,,
0.000347,127.8083239,21.1374722,665431927553215872,Praesepe,127.80816,21.13741,18.071,5.464,0.046,Simbad,127.80832,21.13747,127.8083238709501,21.1374722923763,0.005,0.004,90,665431927553215872,127.80816453539,0.1686,21.13740677846,0.1122,5.1829,0.2325,-34.517,0.340,-15.216,0.229,0,1.11447e+03,1.50117e+00,18.070696,1.75290e+02,6.17313e+00,19.741997,1.58712e+03,6.64563e+00,16.760395,2.981602,,,0,,,,,
